date,close
2018-12-12,3.8676530576922055
2018-12-13,3.8772244998854504
2018-12-14,3.868280082480227
2018-12-17,3.851848282392076
2018-12-18,3.865769620910684
2018-12-19,3.8192496052757914
2018-12-20,3.8185910606355935
2018-12-21,3.8031005982039594
2018-12-24,3.774827766250301
2018-12-26,3.832763324442514
2018-12-27,3.836437018471551
2018-12-28,3.844814255734696
2018-12-31,3.8486571298063263
2019-01-02,3.851848282392076
2019-01-03,3.7952644448179504
2019-01-04,3.8548175316573667
2019-01-07,3.85946575468947
2019-01-08,3.865769620910684
2019-01-09,3.8714093225428488
2019-01-10,3.8828001467512427
2019-01-11,3.8903907053010323
2019-01-14,3.8784662218993033
2019-01-15,3.883623530906448
2019-01-16,3.873905683315018
2019-01-17,3.8809450498572846
2019-01-18,3.8956903508072482
2019-01-22,3.8768102496724017
2019-01-23,3.869950229006238
2019-01-24,3.907211448430924
2019-01-25,3.8509983035903717
2019-01-28,3.8439582745140166
2019-01-29,3.8403121578741457
2019-01-30,3.861571461932048
2019-01-31,3.8526975393433314
2019-02-01,3.8862948568554145
2019-02-04,3.89630004496291
2019-02-05,3.9122229854308124
2019-02-06,3.910021002757473
2019-02-07,3.8965031937701093
2019-02-08,3.888549649242504
2019-02-11,3.887115369721961
2019-02-12,3.9122229854308124
2019-02-13,3.921379100352171
2019-02-14,3.9280931856056407
2019-02-15,3.9446837876676946
2019-02-19,3.9396381724611196
2019-02-20,3.9394436010041383
2019-02-21,3.9398327060674134
2019-02-22,3.9606226752642084
2019-02-25,3.9721769282478934
2019-02-26,3.974622147184666
2019-02-27,3.974809993526911
2019-02-28,3.9695369116287527
2019-03-01,3.975936331171799
2019-03-04,3.987872317711584
2019-03-05,3.9830404926634264
2019-03-06,3.9693480720474157
2019-03-07,3.9627161197436642
2019-03-08,3.9604321446358335
2019-03-11,3.976873977747762
2019-03-12,3.980989209892869
2019-03-13,3.995812531157829
2019-03-14,3.97855952922839
2019-03-15,3.9950765605634317
2019-03-18,3.9908341858524357
2019-03-19,3.9921272496698075
2019-03-20,3.9856451452987596
2019-03-21,4.0007662152625345
2019-03-22,3.9751855803857863
2019-03-25,3.966132331075178
2019-03-26,3.97855952922839
2019-03-27,3.9733062338450447
2019-03-28,3.972365234434308
2019-03-29,3.983413001514819
2019-04-01,3.9983841710761894
2019-04-02,3.995628589282943
2019-04-03,4.016022595446631
2019-04-04,4.0239220979255546
2019-04-05,4.018183201256536
2019-04-08,4.019621016026164
2019-04-09,4.013134506796558
2019-04-10,4.020877410340228
2019-04-11,4.021773869387265
2019-04-12,4.0328237055738505
2019-04-15,4.030339232246188
2019-04-16,4.037950562025936
2019-04-17,4.0700518696530565
2019-04-18,4.068855799454934
2019-04-22,4.074481933125849
2019-04-23,4.073801660990771
2019-04-24,4.07278038430626
2019-04-25,4.053696163744291
2019-04-26,3.9594789465844413
2019-04-29,3.933980172780188
2019-04-30,3.9326096390365346
2019-05-01,3.927108642846187
2019-05-02,3.9229629454664803
2019-05-03,3.9464244321454784
2019-05-06,3.9361300807713793
2019-05-07,3.9215772182329576
2019-05-08,3.896706301316253
2019-05-09,3.842029633607611
2019-05-10,3.832979798087693
2019-05-13,3.8013148834437245
2019-05-14,3.8104331496665127
2019-05-15,3.820346216856242
2019-05-16,3.818371449346691
2019-05-17,3.804215052793841
2019-05-20,3.77413929806476
2019-05-21,3.7945899085360506
2019-05-22,3.784189633918261
2019-05-23,3.796163119333611
2019-05-24,3.7970609869584644
2019-05-28,3.774368840129351
2019-05-29,3.789403291880235
2019-05-30,3.8006444174447567
2019-05-31,3.785098311854479
2019-06-03,3.7718409748282835
2019-06-04,3.8019849002192085
2019-06-05,3.796612153916818
2019-06-06,3.8088822465086327
2019-06-07,3.82929335782915
2019-06-10,3.845883202923601
2019-06-11,3.846951008684431
2019-06-12,3.83557383326474
2019-06-13,3.8437441646748516
2019-06-14,3.832763324442514
2019-06-17,3.8314634975697293
2019-06-18,3.85798911693566
2019-06-19,3.851635855413051
2019-06-20,3.8541820057382963
2019-06-21,3.8598872510076174
2019-06-24,3.863462814812769
2019-06-25,3.846951008684431
2019-06-26,3.8751515306522415
2019-06-27,3.8598872510076174
2019-06-28,3.8684890034044175
2019-07-01,3.8722421354163012
2019-07-02,3.873697891106478
2019-07-03,3.8819760840758493
2019-07-05,3.872866290226952
2019-07-08,3.867443962030179
2019-07-09,3.865979066926739
2019-07-10,3.875566468417531
2019-07-11,3.883623530906448
2019-07-12,3.9104217240611723
2019-07-15,3.9144201300278674
2019-07-16,3.895283681423848
2019-07-17,3.8997479745525334
2019-07-18,3.910822284851627
2019-07-19,3.917408477704484
2019-07-22,3.9386649363745674
2019-07-23,3.9464244321454784
2019-07-24,3.968781339246755
2019-07-25,3.9543159176183975
2019-07-26,3.9433278552565585
2019-07-29,3.961003627649768
2019-07-30,3.9454577815143836
2019-07-31,3.9229629454664803
2019-08-01,3.901972669574645
2019-08-02,3.8852682681193262
2019-08-05,3.8495091000389037
2019-08-06,3.849296175519841
2019-08-07,3.844386356712335
2019-08-08,3.8537580972961702
2019-08-09,3.8282065193350356
2019-08-12,3.8199077165203406
2019-08-13,3.8467375387295166
2019-08-14,3.8258113086090804
2019-08-15,3.822098297900159
2019-08-16,3.8394523125933104
2019-08-19,3.8550292839080256
2019-08-20,3.8416005411316
2019-08-21,3.8533340090794663
2019-08-22,3.845455761156033
2019-08-23,3.8057732055854356
2019-08-26,3.8190301385789813
2019-08-27,3.824065726669004
2019-08-28,3.824065726669004
2019-08-29,3.847377811934615
2019-08-30,3.8588331769140267
2019-09-03,3.849721979230767
2019-09-04,3.890186310818972
2019-09-05,3.914021008090819
2019-09-06,3.930255773689206
2019-09-09,3.9433278552565585
2019-09-10,3.947776175133964
2019-09-11,3.9663217788355247
2019-09-12,3.9704805749997147
2019-09-13,3.961574784257394
2019-09-16,3.955082494888593
2019-09-17,3.9502817175452365
2019-09-18,3.946231176757883
2019-09-19,3.9429401080628677
2019-09-20,3.9263203101289705
2019-09-23,3.929862923556477
2019-09-24,3.9084165098340344
2019-09-25,3.9322177127136655
2019-09-26,3.930255773689206
2019-09-27,3.9275025762765323
2019-09-30,3.942164162340133
2019-10-01,3.927108642846187
2019-10-02,3.8997479745525334
2019-10-03,3.912622825500114
2019-10-04,3.930255773689206
2019-10-07,3.9243467551169777
2019-10-08,3.9065078247400358
2019-10-09,3.9215772182329576
2019-10-10,3.933980172780188
2019-10-11,3.9529729917571004
2019-10-14,3.944296565978442
2019-10-15,3.9636662385799846
2019-10-16,3.959765001413567
2019-10-17,3.9485477801105184
2019-10-18,3.9388596593817056
2019-10-21,3.9537405987800147
2019-10-22,3.9514360077849813
2019-10-23,3.945844553903657
2019-10-24,3.955657042448207
2019-10-25,4.033532422825343
2019-10-28,4.038831852291842
2019-10-29,4.0314047624482265
2019-10-30,4.036008985209137
2019-10-31,4.0347714706871995
2019-11-01,4.034417613641752
2019-11-04,4.053696163744291
2019-11-05,4.0526541351678915
2019-11-06,4.053522567701846
2019-11-07,4.061304708143901
2019-11-08,4.065087381154983
2019-11-11,4.066459358732565
2019-11-12,4.063885354737392
2019-11-13,4.058544658090914
2019-11-14,4.057161771094385
2019-11-15,4.059753117452481
2019-11-18,4.06474409244581
2019-11-19,4.066459358732565
2019-11-20,4.05871738457895
2019-11-21,4.064228938317477
2019-11-22,4.053696163744291
2019-11-25,4.074311908471865
2019-11-26,4.075841090657541
2019-11-27,4.069197679800145
2019-11-29,4.061304708143901
2019-12-02,4.054563692210256
2019-12-03,4.026600910135581
2019-12-04,4.0257087698319625
2019-12-05,4.0267792427263345
2019-12-06,4.039712366569035
2019-12-09,4.0347714706871995
2019-12-10,4.035832291154432
2019-12-11,4.044278584548617
2019-12-12,4.0526541351678915
2019-12-13,4.056815750329687
2019-12-16,4.055257173514054
2019-12-17,4.048300623720694
2019-12-18,4.04602928527588
2019-12-19,4.059753117452481
2019-12-20,4.07668962698338
2019-12-23,4.0814281702888735
2019-12-24,4.08446256236765
2019-12-26,4.091340053201802
2019-12-27,4.09567700745588
2019-12-30,4.087991088249925
2019-12-31,4.091841432003982
2020-01-02,4.1082474673910925
2020-01-03,4.096009841541162
2020-01-06,4.093177214470094
2020-01-07,4.076350298849822
2020-01-08,4.077028840012413
2020-01-09,4.08260930600368
2020-01-10,4.076519977309548
2020-01-13,4.087487774758888
2020-01-14,4.084799149378569
2020-01-15,4.076519977309548
2020-01-16,4.088661779086602
2020-01-17,4.087655574071304
2020-01-21,4.1034694699991014
2020-01-22,4.138839802108651
2020-01-23,4.148201235012811
2020-01-24,4.226395693132972
2020-01-27,4.184946706904381
2020-01-28,4.209308814022622
2020-01-29,4.194642283537465
2020-01-30,4.19675071805349
2020-01-31,4.157788734778635
2020-02-03,4.165424143903053
2020-02-04,4.181439269073034
2020-02-05,4.209754413732928
2020-02-06,4.206035001574797
2020-02-07,4.189957726425047
2020-02-10,4.195546442731068
2020-02-11,4.210793374865347
2020-02-12,4.2115348296335045
2020-02-13,4.2112383136936
2020-02-14,4.208714372037514
2020-02-18,4.191773707553646
2020-02-19,4.206333064170148
2020-02-20,4.181286492355909
2020-02-21,4.16418152181088
2020-02-24,4.123255905716521
2020-02-25,4.089834406744215
2020-02-26,4.0884941485439255
2020-02-27,4.022311359322269
2020-02-28,4.016743316198549
2020-03-02,4.063541653067055
2020-03-03,4.024815832903268
2020-03-04,4.072098953274781
2020-03-05,4.04234926710372
2020-03-06,4.021236090401462
2020-03-09,3.928880122494569
2020-03-10,3.9886136075898584
2020-03-11,3.9446837876676946
2020-03-12,3.8185910606355935
2020-03-13,3.9969154724461085
2020-03-16,3.797958049140173
2020-03-17,3.913621726791843
2020-03-18,3.8630428232064276
2020-03-19,3.8273361972609523
2020-03-20,3.8249388985210326
